Date,EUR/USD Close,USD/JPY Close,USD/CHF Close,GBP/USD Close,USD/CAD Close,EUR/GBP Close,EUR/JPY Close,EUR/CHF Close,AUD/USD Close,GBP/JPY Close,CHF/JPY Close,GBP/CHF Close,NZD/USD Close
2019-07-05,1.1218,108.48,0.9918,1.2482,1.311,0.8969,121.68,1.1126,0.6966,135.64,109.35,1.2401,0.6614
2019-07-08,1.1213,108.66,0.9936,1.25,1.309,0.8956,121.83,1.114,0.6972,136.02,109.34,1.2437,0.6626
2019-07-09,1.1209,108.81,0.993,1.244,1.3128,0.8984,121.98,1.1132,0.6929,135.75,109.55,1.2389,0.6607
2019-07-10,1.1252,108.42,0.9893,1.2444,1.3066,0.8998,121.97,1.1132,0.696,135.57,109.55,1.2367,0.6641
2019-07-11,1.1255,108.43,0.9898,1.2486,1.3069,0.8984,122.05,1.1141,0.6971,135.82,109.51,1.2396,0.6664
2019-07-12,1.1271,107.8,0.9843,1.2518,1.3031,0.8965,121.5,1.1094,0.7023,135.5,109.49,1.2372,0.6695
2019-07-15,1.1258,107.89,0.9848,1.251,1.3044,0.899,121.46,1.1086,0.7036,135.04,109.53,1.2325,0.6718
2019-07-16,1.1203,108.34,0.9886,1.2397,1.3071,0.903,121.38,1.1076,0.7013,134.39,109.57,1.2263,0.6697
2019-07-17,1.122,108.09,0.9872,1.2383,1.3047,0.9027,121.27,1.1076,0.7008,134.35,109.46,1.2269,0.6731
2019-07-18,1.1273,107.3,0.9815,1.2427,1.3042,0.8986,120.96,1.1069,0.7074,134.6,109.27,1.2315,0.6782
2019-07-19,1.1216,107.77,0.9827,1.2496,1.3066,0.8974,0,1.1023,0.7041,134.68,109.63,1.2282,0.6763
2019-07-22,1.1211,107.87,0.9817,1.2479,1.311,0.8981,120.94,1.1007,0.7035,134.62,109.85,1.2252,0.6764
2019-07-23,1.1148,108.25,0.9856,1.2438,1.3138,0.8962,120.7,1.0987,0.7003,134.63,109.8,1.2259,0.6703
2019-07-24,1.1136,108.2,0.9855,1.2479,1.3139,0.8922,120.49,1.0973,0.6976,135.06,109.77,1.2298,0.6703
2019-07-25,1.1148,108.68,0.9907,1.2454,1.3157,0.895,121.15,1.1044,0.6947,135.36,109.65,1.2338,0.6657
2019-07-26,1.1124,108.7,0.9942,1.2384,1.3175,0.898,120.92,1.106,0.6907,134.63,109.33,1.2313,0.6631
2019-07-29,1.1145,108.77,0.9911,1.2226,1.3157,0.9114,121.22,1.1048,0.69,132.99,109.72,1.2119,0.6629
2019-07-30,1.1157,108.54,0.9899,1.2161,1.3151,0.9172,121.1,1.1044,0.6874,132.01,109.62,1.2037,0.6615
2019-07-31,1.1089,108.72,0.9924,1.2171,1.3183,0.9107,120.55,1.1004,0.6847,132.32,109.51,1.2079,0.6566
2019-08-01,1.1081,107.46,0.9903,1.2142,1.322,0.9125,119.08,1.0975,0.6804,130.48,108.48,1.2028,0.6554
2019-08-02,1.111,106.54,0.9819,1.216,1.3211,0.9134,118.38,1.0909,0.6794,129.57,108.46,1.194,0.6532
2019-08-05,1.1199,106.01,0.9734,1.2141,1.3215,0.922,118.74,1.0904,0.6761,128.74,108.87,1.182,0.6535
2019-08-06,1.1195,106.56,0.9773,1.2151,1.3279,0.9211,119.29,1.0941,0.6756,129.49,109,1.1878,0.6521
2019-08-07,1.121,106.11,0.9737,1.2143,1.3311,0.9231,118.95,1.0916,0.6763,128.85,108.95,1.1825,0.6461
2019-08-08,1.1184,105.96,0.975,1.2136,1.3229,0.9213,118.53,1.0905,0.6807,128.59,108.63,1.183,0.648
2019-08-09,1.1204,105.58,0.9722,1.205,1.3204,0.9292,118.28,1.0892,0.6791,127.23,108.57,1.1715,0.6463
2019-08-12,1.1212,105.31,0.9693,1.2073,1.3244,0.9283,118.07,1.0867,0.6753,127.15,108.6,1.1704,0.6446
2019-08-13,1.1172,106.63,0.9759,1.2053,1.3223,0.9266,119.12,1.0903,0.6793,128.5,109.23,1.1765,0.645
2019-08-14,1.1135,105.83,0.9733,1.2057,1.332,0.9233,117.86,1.0838,0.6745,127.61,108.71,1.1735,0.6432
2019-08-15,1.1101,106.12,0.9768,1.2101,1.3324,0.917,117.79,1.0843,0.6773,128.41,108.59,1.1821,0.6438
2019-08-16,1.1099,106.23,0.978,1.215,1.3269,0.9132,117.93,1.0855,0.6785,129.07,108.58,1.1883,0.6431
2019-08-19,1.108,106.63,0.9813,1.2139,1.3323,0.9127,118.16,1.0872,0.6766,129.44,108.65,1.1911,0.6404
2019-08-20,1.1095,106.31,0.9779,1.2165,1.332,0.9119,117.97,1.0851,0.6776,129.34,108.66,1.1896,0.6416
2019-08-21,1.1086,106.56,0.9822,1.2122,1.3294,0.9145,118.12,1.0886,0.678,129.17,108.46,1.1906,0.6396
2019-08-22,1.1079,106.41,0.9833,1.2252,1.3298,0.9041,117.89,1.0898,0.6756,130.38,108.16,1.2051,0.6366
2019-08-23,1.1145,105.29,0.9741,1.2285,1.329,0.9071,117.35,1.0856,0.6753,129.35,108.05,1.1966,0.6391
2019-08-26,1.1098,106.11,0.9791,1.222,1.3258,0.9079,117.75,1.0867,0.6775,129.66,108.32,1.1964,0.6384
2019-08-27,1.1091,105.76,0.9809,1.2294,1.3284,0.902,117.33,1.0879,0.6756,130.03,107.81,1.2059,0.6364
2019-08-28,1.1078,106.04,0.9816,1.2215,1.33,0.9068,117.46,1.0874,0.6737,129.53,108.01,1.1991,0.6332
2019-08-29,1.1051,106.63,0.9868,1.2183,1.3295,0.9069,117.84,1.0905,0.6729,129.92,108,1.2022,0.6308
2019-08-30,1.0975,106.27,0.9909,1.2147,1.3327,0.9034,116.62,1.0877,0.6725,129.08,107.19,1.2037,0.6288
2019-09-02,1.097,106.19,0.9904,1.2064,1.3328,0.9091,116.46,1.0865,0.6715,128.08,107.2,1.1948,0.6307
2019-09-03,1.0966,106.03,0.9872,1.2085,1.3321,0.9072,116.27,1.0826,0.6758,128.14,107.35,1.1932,0.6326
2019-09-04,1.103,106.38,0.9802,1.2219,1.3226,0.9022,117.34,1.0809,0.6795,130,108.52,1.1977,0.6357
2019-09-05,1.1032,106.96,0.9866,1.2325,1.3238,0.8949,117.99,1.0885,0.6814,131.82,108.37,1.2158,0.6371
2019-09-06,1.103,106.88,0.9877,1.2293,1.3169,0.897,117.9,1.0894,0.6848,131.41,108.17,1.2142,0.6427
2019-09-09,1.1049,107.16,0.9919,1.2345,1.3158,0.895,118.42,1.0958,0.6862,132.29,108.01,1.2243,0.6425
2019-09-10,1.1038,107.49,0.9913,1.2345,1.3151,0.8941,118.64,1.0945,0.6857,132.66,108.36,1.2238,0.6415
2019-09-11,1.1007,107.79,0.9927,1.2327,1.3191,0.8926,118.63,1.0928,0.6857,132.85,108.53,1.2236,0.641
2019-09-12,1.1064,108.14,0.9904,1.2344,1.3213,0.896,119.66,1.0959,0.6865,133.46,109.15,1.2224,0.6408
2019-09-13,1.1073,108.09,0.9901,1.2491,1.3273,0.8864,119.69,1.0966,0.688,135,109.14,1.237,0.6375
2019-09-16,1.0998,108.05,0.9927,1.2423,1.3236,0.8852,118.83,1.0917,0.6866,134.21,108.81,1.233,0.6344
2019-09-17,1.1068,108.15,0.9933,1.2497,1.3247,0.8854,119.72,1.0994,0.6861,135.18,108.86,1.2412,0.6351
2019-09-18,1.1019,108.45,0.998,1.2481,1.3292,0.8825,119.49,1.0996,0.6821,135.34,108.62,1.2456,0.6308
2019-09-19,1.1041,108.01,0.9924,1.2527,1.3256,0.8811,119.23,1.0957,0.6796,135.3,108.78,1.2432,0.6299
2019-09-20,1.1014,107.61,0.9915,1.2476,1.3274,0.8825,118.52,1.0917,0.6765,134.25,108.49,1.2371,0.6259
2019-09-23,1.0996,107.48,0.9898,1.2432,1.326,0.884,118.19,1.0882,0.6772,133.64,108.54,1.2307,0.6291
2019-09-24,1.1016,107.03,0.985,1.249,1.3241,0.8818,117.9,1.0851,0.6794,133.67,108.62,1.2302,0.6326
2019-09-25,1.0945,107.78,0.9917,1.2357,1.3256,0.8856,117.99,1.0854,0.6752,133.19,108.64,1.2254,0.6274
2019-09-26,1.0927,107.85,0.9933,1.2328,1.3261,0.8861,117.8,1.0853,0.6752,132.92,108.55,1.2245,0.6303
2019-09-27,1.0941,107.87,0.9902,1.2292,1.3242,0.8897,118.01,1.0834,0.6762,132.63,108.9,1.2174,0.6289
2019-09-30,1.0901,108.08,0.998,1.2291,1.3235,0.8868,117.82,1.0879,0.6749,132.84,108.26,1.2266,0.626
2019-10-01,1.0931,107.76,0.9932,1.2295,1.3223,0.8888,117.77,1.0857,0.6703,132.49,108.45,1.2212,0.6242
2019-10-02,1.0959,107.2,0.9972,1.2302,1.3311,0.8905,117.48,1.0925,0.6707,131.87,107.5,1.2266,0.6271
2019-10-03,1.0967,106.87,0.9989,1.2348,1.3331,0.8879,117.23,1.0955,0.6741,131.97,106.96,1.2332,0.6298
2019-10-04,1.0978,106.9,0.9952,1.2328,1.3325,0.8902,117.33,1.0927,0.6771,131.8,107.38,1.2272,0.6315
2019-10-07,1.097,107.29,0.9947,1.2295,1.3303,0.8922,117.7,1.0913,0.6732,131.89,107.82,1.2231,0.6292
2019-10-08,1.0955,107.1,0.9931,1.2219,1.3318,0.8963,117.33,1.0879,0.6731,130.87,107.79,1.2137,0.6299
2019-10-09,1.0973,107.53,0.9957,1.221,1.3324,0.8985,118,1.0925,0.6726,131.32,107.97,1.2158,0.6292
2019-10-10,1.1005,107.92,0.9965,1.2443,1.3296,0.8842,118.74,1.0967,0.6762,134.26,108.24,1.2402,0.6317
2019-10-11,1.104,108.49,0.9976,1.2658,1.3186,0.8717,119.76,1.1014,0.6798,137.35,108.73,1.2628,0.6335
2019-10-14,1.1025,108.34,0.9975,1.2562,1.3233,0.8775,119.47,1.0999,0.6772,136.11,108.59,1.2531,0.6296
2019-10-15,1.103,108.83,0.9989,1.2776,1.3202,0.8631,120.05,1.1021,0.6751,139.04,108.91,1.2762,0.6282
2019-10-16,1.1073,108.76,0.9947,1.2825,1.3199,0.8632,120.43,1.1015,0.6761,139.48,109.28,1.276,0.6289
2019-10-17,1.1125,108.62,0.9878,1.2875,1.3142,0.8638,120.85,1.0988,0.6826,139.87,109.95,1.2718,0.6348
2019-10-18,1.1162,108.4,0.9842,1.2944,1.3116,0.8622,121.01,1.099,0.6854,140.33,110.08,1.2739,0.6385
2019-10-21,1.1145,108.59,0.9856,1.2966,1.3084,0.8594,121.02,1.0983,0.6863,140.8,110.14,1.2778,0.6396
2019-10-22,1.1119,108.47,0.989,1.2862,1.3103,0.8642,120.61,1.0996,0.6851,139.5,109.65,1.272,0.6404
2019-10-23,1.1133,108.65,0.99,1.2915,1.3072,0.8618,120.99,1.1022,0.6856,140.33,109.71,1.2786,0.6424
2019-10-24,1.1105,108.59,0.9918,1.2861,1.3072,0.8633,120.59,1.1017,0.6821,139.66,109.45,1.2756,0.6378
2019-10-25,1.1078,108.69,0.9946,1.2828,1.3063,0.8633,120.41,1.1018,0.6815,139.43,109.27,1.2757,0.6349
2019-10-28,1.1098,108.97,0.9947,1.2855,1.3048,0.8631,120.92,1.1037,0.6841,140.08,109.54,1.2787,0.6346
2019-10-29,1.1109,108.88,0.994,1.2858,1.3085,0.8638,120.94,1.1042,0.6862,139.97,109.52,1.2781,0.6353
2019-10-30,1.1142,108.83,0.9897,1.2898,1.3165,0.8634,121.26,1.1026,0.6892,140.37,109.95,1.2765,0.6375
2019-10-31,1.1143,107.97,0.9869,1.2935,1.3164,0.8611,120.31,1.0996,0.6887,139.67,109.38,1.2766,0.6407
2019-11-01,1.1164,108.22,0.9854,1.2935,1.3146,0.8629,120.81,1.1,0.6906,139.98,109.77,1.2746,0.6427
2019-11-04,1.1126,108.59,0.988,1.288,1.3151,0.8638,120.82,1.0992,0.6881,139.85,109.89,1.2726,0.6395
2019-11-05,1.1073,109.19,0.9925,1.2887,1.3154,0.8589,120.9,1.0991,0.6894,140.68,109.95,1.279,0.6386
2019-11-06,1.1069,108.9,0.9923,1.285,1.3176,0.8613,120.54,1.0983,0.6879,139.95,109.74,1.2751,0.6367
2019-11-07,1.1049,109.27,0.9953,1.282,1.3179,0.8616,120.72,1.0994,0.69,140.07,109.74,1.2756,0.6365
2019-11-08,1.1021,109.16,0.9975,1.278,1.3224,0.8621,120.31,1.0992,0.6855,139.51,109.42,1.2748,0.6325
2019-11-11,1.1034,109.01,0.993,1.2853,1.322,0.8586,120.29,1.0958,0.6853,140.08,109.76,1.2762,0.6368
2019-11-12,1.1011,108.94,0.9925,1.2857,1.3218,0.8563,119.94,1.0925,0.6843,140.06,109.76,1.2758,0.6328
2019-11-13,1.1001,108.75,0.9889,1.2839,1.325,0.8569,119.65,1.0881,0.6832,139.62,109.93,1.2696,0.6413
2019-11-14,1.1023,108.36,0.988,1.2874,1.3254,0.8559,119.42,1.0891,0.6783,139.52,109.65,1.2719,0.6361
2019-11-15,1.1052,108.8,0.9899,1.2901,1.3228,0.8565,120.26,1.094,0.6813,140.37,109.87,1.2772,0.6405
2019-11-18,1.1076,108.63,0.9882,1.296,1.3205,0.8546,120.31,1.0945,0.6811,140.78,109.88,1.2808,0.64
2019-11-19,1.1078,108.51,0.9908,1.2915,1.3265,0.8578,120.22,1.0977,0.6827,140.14,109.51,1.2796,0.643
2019-11-20,1.107,108.61,0.9913,1.2919,1.3305,0.8567,120.23,1.0973,0.6797,140.31,109.54,1.2808,0.6413
2019-11-21,1.106,108.65,0.9932,1.2904,1.328,0.857,120.16,1.0985,0.6786,140.19,109.37,1.2816,0.64
2019-11-22,1.1018,108.64,0.9976,1.2833,1.3297,0.8584,119.7,1.0993,0.6782,139.42,108.85,1.2805,0.6405
2019-11-25,1.1008,108.94,0.9969,1.2903,1.3303,0.8531,119.91,1.0974,0.6775,140.57,109.27,1.2863,0.6403
2019-11-26,1.1022,109.02,0.9969,1.2867,1.3275,0.8566,120.15,1.0985,0.6789,140.29,109.35,1.2828,0.6426
2019-11-27,1.1003,109.53,0.9993,1.2909,1.328,0.8519,120.5,1.0994,0.6778,141.39,109.56,1.2902,0.6422
2019-11-28,1.1007,109.5,0.999,1.2909,1.3281,0.8523,120.54,1.0994,0.6766,141.34,109.58,1.2892,0.6414
2019-11-29,1.1015,109.45,1,1.2931,1.3281,0.8517,120.56,1.1015,0.6763,141.54,109.44,1.2931,0.6417
2019-12-02,1.1073,108.98,0.9916,1.2939,1.3295,0.8557,120.67,1.0981,0.6819,141,109.86,1.283,0.6505
2019-12-03,1.1082,108.56,0.9868,1.2992,1.3299,0.8527,120.31,1.0936,0.6841,141.05,110,1.2821,0.6517
2019-12-04,1.1072,108.91,0.9894,1.3096,1.3193,0.8453,120.59,1.0957,0.6851,142.63,110.07,1.2954,0.6526
2019-12-05,1.1098,108.74,0.9873,1.3159,1.3168,0.8431,120.67,1.0954,0.683,143.07,110.13,1.2992,0.6547
2019-12-06,1.1056,108.56,0.9897,1.3138,1.3257,0.8414,120.02,1.0943,0.6837,142.61,109.65,1.3003,0.6567
2019-12-09,1.1061,108.63,0.9882,1.3146,1.3226,0.8413,120.14,1.093,0.6829,142.8,109.89,1.2992,0.6552
2019-12-10,1.1094,108.72,0.9837,1.3198,1.3228,0.8406,120.6,1.0913,0.6815,143.48,110.49,1.298,0.6545
2019-12-11,1.1132,108.54,0.9824,1.3204,1.317,0.8429,120.84,1.0936,0.688,143.31,110.46,1.2972,0.6585
2019-12-12,1.1124,109.33,0.9851,1.3168,1.3177,0.8447,121.62,1.0958,0.6905,143.95,110.94,1.2972,0.6596
2019-12-13,1.112,109.29,0.9835,1.3334,1.3188,0.8339,121.53,1.0937,0.6868,145.73,111.08,1.3112,0.6586
2019-12-16,1.1143,109.62,0.9827,1.3339,1.3152,0.8354,122.15,1.095,0.6891,146.21,111.53,1.3107,0.6601
2019-12-17,1.1148,109.48,0.9804,1.312,1.316,0.8496,122.05,1.0929,0.6849,143.63,111.67,1.2863,0.6566
2019-12-18,1.1119,109.57,0.9802,1.3085,1.3104,0.8496,121.81,1.0898,0.6854,143.35,111.77,1.2826,0.6574
2019-12-19,1.1124,109.24,0.9775,1.3008,1.3119,0.855,121.53,1.0877,0.6881,142.1,111.74,1.2717,0.6603
2019-12-20,1.1075,109.44,0.9824,1.3013,1.316,0.8508,121.22,1.088,0.6902,142.41,111.36,1.2785,0.6603
2019-12-23,1.1092,109.35,0.9815,1.294,1.3148,0.8569,121.3,1.0889,0.6922,141.51,111.37,1.2702,0.6637
2019-12-24,1.1082,109.37,0.9805,1.2953,1.3163,0.8554,121.2,1.0866,0.692,141.67,111.5,1.2699,0.6637
2019-12-25,1.1082,109.55,0.9816,1.2964,1.315,0.8549,121.43,1.088,0.6924,142.02,111.58,1.2725,0.6644
2019-12-26,1.1102,109.62,0.9807,1.3012,1.3119,0.8532,121.72,1.0889,0.694,142.65,111.78,1.2761,0.6668
2019-12-27,1.1183,109.45,0.973,1.3096,1.3071,0.8538,122.4,1.0881,0.6976,143.31,112.43,1.274,0.6703
2019-12-30,1.1198,108.83,0.9687,1.3104,1.3058,0.8544,121.87,1.0849,0.6994,142.61,112.31,1.2696,0.6725
2019-12-31,1.1223,108.62,0.967,1.3253,1.2972,0.8467,121.9,1.0853,0.702,143.96,112.32,1.2817,0.6736
2020-01-02,1.1165,108.54,0.9725,1.313,1.2985,0.85,121.18,1.0857,0.698,142.53,111.59,1.277,0.6691
2020-01-03,1.1165,108.02,0.9719,1.3076,1.2994,0.8537,120.58,1.0849,0.6956,141.27,111.13,1.2709,0.6668
2020-01-06,1.119,108.43,0.9686,1.3161,1.2961,0.8502,121.34,1.0841,0.6935,142.72,111.92,1.2748,0.6666
2020-01-07,1.1141,108.52,0.9711,1.3119,1.3003,0.849,120.9,1.0819,0.6865,142.37,111.7,1.274,0.6638
2020-01-08,1.111,109.15,0.9732,1.3101,1.3022,0.848,121.28,1.0813,0.687,143,112.13,1.2752,0.665
2020-01-09,1.1106,109.5,0.9731,1.3064,1.3066,0.8501,121.61,1.0806,0.6851,143.05,112.5,1.2713,0.6611
2020-01-10,1.112,109.51,0.9725,1.3055,1.3055,0.8513,121.75,1.0813,0.6905,142.97,112.57,1.2697,0.6638
2020-01-13,1.1138,109.91,0.9703,1.2998,1.3045,0.8569,122.41,1.0807,0.6907,142.85,113.25,1.2612,0.6635
2020-01-14,1.1129,110,0.9673,1.3029,1.3053,0.8538,122.42,1.0764,0.6903,143.33,113.68,1.2604,0.6617
2020-01-15,1.1149,109.89,0.9636,1.3024,1.3041,0.8558,122.53,1.0743,0.6902,143.11,114.04,1.2548,0.6605
2020-01-16,1.1134,110.12,0.9647,1.3066,1.3045,0.852,122.62,1.0741,0.6894,143.92,114.11,1.2607,0.6635
2020-01-17,1.1089,110.11,0.9677,1.3016,1.3064,0.852,122.12,1.0735,0.6877,143.33,113.76,1.2594,0.6616
2020-01-20,1.1082,110.17,0.9687,1.2997,1.3048,0.8525,122.09,1.0736,0.6868,143.2,113.68,1.2594,0.6601
2020-01-21,1.1092,109.83,0.9682,1.3047,1.3071,0.85,121.79,1.0737,0.6845,143.25,113.4,1.2631,0.6595
2020-01-22,1.1092,109.88,0.9683,1.3132,1.3143,0.8446,121.88,1.074,0.6839,144.27,113.44,1.2711,0.6592
2020-01-23,1.1055,109.49,0.9693,1.3119,1.3128,0.8425,121.01,1.0716,0.6842,143.6,112.9,1.2715,0.6598
2020-01-24,1.103,109.2,0.9704,1.3076,1.3145,0.8433,120.46,1.0704,0.682,142.8,112.51,1.2691,0.6607
2020-01-27,1.1015,108.92,0.9696,1.3047,1.3181,0.844,120,1.0678,0.6758,142.12,112.34,1.2652,0.6545
2020-01-28,1.1014,109.13,0.973,1.3005,1.317,0.8467,120.2,1.0719,0.6751,141.92,112.11,1.2654,0.6531
2020-01-29,1.101,109.06,0.9736,1.3013,1.3196,0.8459,120.06,1.0719,0.6754,141.93,111.97,1.2669,0.6527
2020-01-30,1.1029,108.79,0.9695,1.3081,1.3209,0.8429,119.98,1.0692,0.6712,142.32,112.16,1.2682,0.6482
2020-01-31,1.1087,108.38,0.9635,1.3198,1.3231,0.8399,120.18,1.0683,0.6694,143.05,112.45,1.2715,0.6465
2020-02-03,1.1063,108.63,0.9655,1.2991,1.3299,0.8512,120.17,1.0681,0.6688,141.12,112.45,1.2547,0.6463
2020-02-04,1.1042,109.47,0.9696,1.3039,1.3275,0.8466,120.85,1.0704,0.6734,142.74,112.89,1.2643,0.6483
2020-02-05,1.0993,109.8,0.9737,1.2988,1.3293,0.8463,120.7,1.0702,0.6743,142.63,112.73,1.2647,0.6474
2020-02-06,1.0973,109.97,0.9753,1.2922,1.3287,0.849,120.68,1.0698,0.6731,142.14,112.74,1.2603,0.6459
2020-02-07,1.0944,109.72,0.9772,1.2891,1.3297,0.8491,120.1,1.0696,0.6675,141.43,112.26,1.2597,0.6398
2020-02-10,1.0914,109.66,0.9767,1.2919,1.3315,0.8447,119.69,1.0661,0.6678,141.68,112.24,1.2617,0.6386
2020-02-11,1.092,109.77,0.9755,1.2962,1.3291,0.8421,119.87,1.0651,0.6713,142.29,112.49,1.2646,0.6402
2020-02-12,1.0867,110.07,0.9782,1.2961,1.325,0.8381,119.61,1.0629,0.6733,142.66,112.5,1.2677,0.6459
2020-02-13,1.0841,109.79,0.9787,1.3051,1.3257,0.8305,119.03,1.0612,0.6724,143.3,112.12,1.2774,0.644
2020-02-14,1.0842,109.71,0.981,1.3037,1.3241,0.8315,118.95,1.0636,0.6708,143.03,111.79,1.2788,0.6431
2020-02-17,1.083,109.93,0.9808,1.3006,1.3233,0.8324,119.05,1.0623,0.6717,143,112.02,1.2759,0.6437
2020-02-18,1.0797,109.84,0.9826,1.2996,1.325,0.8307,118.59,1.0607,0.6686,142.76,111.75,1.2769,0.6383
2020-02-19,1.0796,111.45,0.984,1.2914,1.323,0.8359,120.35,1.0625,0.6673,143.91,113.23,1.2705,0.6375
2020-02-20,1.079,112.05,0.9838,1.2886,1.3254,0.8374,120.9,1.0619,0.6618,144.39,113.85,1.2679,0.6335
2020-02-21,1.0855,111.62,0.9777,1.2977,1.3203,0.8363,121.17,1.0612,0.663,144.85,114.15,1.2688,0.6354
2020-02-24,1.0852,110.66,0.9784,1.2916,1.3286,0.8401,120.1,1.0619,0.6603,142.94,113.06,1.2639,0.6339
2020-02-25,1.0879,110.02,0.9754,1.3005,1.3271,0.8365,119.68,1.0614,0.6596,143.08,112.74,1.2688,0.6329
2020-02-26,1.0888,110.34,0.9762,1.2911,1.3308,0.8431,120.15,1.0632,0.6555,142.46,112.99,1.2604,0.63
2020-02-27,1.098,110.03,0.9708,1.2888,1.3363,0.8516,120.81,1.0658,0.6583,141.81,113.29,1.2513,0.6311
2020-02-28,1.1038,107.98,0.9648,1.2821,1.3424,0.8608,119.19,1.065,0.6511,138.43,111.86,1.237,0.6246